"","Fraud","Avg_amount_merch_1","Amount","Card_freq_7","Card_freq_14","Card_freq_3","Avg_amount_merch_30","Card_freq_1","Median_amount_merch_30","Avg_amount_merch_14","Merchant_freq_3","Card_freq_30","Avg_amount_merch_7","Merchant_freq_1","Total_amount_card_1","Merchant_freq_7","Median_amount_merch_14","Median_amount_card_30","Merchant_freq_14","Max_amount_card_1","Median_amount_merch_7"
"86406","No",0.0666540126491943,-0.0636648348195934,-0.404206066805565,-0.310873413962287,-0.365186178653055,-0.135634904720585,-0.362223788126516,-0.195181824282112,-0.149675805357922,-0.374168516445092,-0.404877882231423,-0.30985396895742,-0.34106195608905,0.996604915746291,-0.399039080407186,-0.163415699980579,-0.0553063670949252,-0.381693298537589,0.643273987832778,-0.176826061074086
"86407","No",-0.169489217097378,-0.405387082697654,-0.201195447513306,-0.353880806020428,-0.143347282412554,-0.114722428185425,-0.0819313857980921,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.252874797512116,-0.0654230484917658,-0.40400002960596,-1.38046079748096,-0.427778245540858,-0.20455473670846,-0.148012679532265,-0.423478523114706,-2.076065573392,-0.166039470250535
"86408","No",-0.0774672788331422,-0.0471329346964841,-0.0489374830441117,0.16220789867726,-0.0694009836657205,0.158875518495369,-0.362223788126516,-0.161622599558954,0.220457705207306,-0.409847618843854,0.0207307549826345,0.229622001587653,-0.372530992847505,0.996604915746291,-0.418198523829634,-0.121390223442609,-0.118905304985214,-0.418255370042567,0.643273987832778,-0.0799564328869134
"86409","No",0.0666540126491943,1.0125272249279,0.915362958594118,1.10837052395635,1.18768609503045,1.59977970890641,-0.362223788126516,0.442510496730193,1.78938762403485,-0.374168516445092,0.90234864635461,0.901170648282095,-0.34106195608905,0.996604915746291,-0.399039080407186,0.505463544676745,0.223520569210616,-0.381693298537589,0.643273987832778,0.356671537256033
"86410","No",-0.168968440555423,-0.404026743487524,-0.3534534119825,-0.353880806020428,-0.439132477399888,-0.521690938813253,-0.362223788126516,-0.238880850996743,-0.0685590275527277,-0.427687170043236,-0.465679116119145,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.196854682205746,-0.152801986663326,-0.418255370042567,0.643273987832778,-0.166039470250535
"86411","No",-0.169874977498826,-0.406394741371824,-0.0996901378671764,0.11920050661912,0.00454531508111302,-0.114722428185425,0.104930215754191,-0.238880850996743,-0.0980489971479996,-0.427687170043236,0.111932605814218,-0.0654230484917658,-0.40400002960596,-1.4289691136188,-0.427778245540858,-0.20455473670846,-0.151929296334295,-0.423478523114706,-2.04317909917473,-0.166039470250535
"86412","No",-0.173469782239822,-0.41578486064175,-0.454958721628629,-0.52591037425299,-0.439132477399888,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.648082817782312,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.135622150838361,-0.423478523114706,0.643273987832778,-0.166039470250535
"86413","No",-0.156268886673547,-0.382714762528818,-0.302700757159435,-0.267866021904146,-0.365186178653055,-0.605867483356436,-0.362223788126516,-0.312196578657723,-0.479605792961689,-0.374168516445092,-0.313676031399839,-0.290459667087074,-0.34106195608905,0.996604915746291,-0.389459358695962,-0.258717886617943,-0.150654762351175,-0.397362757754008,0.643273987832778,-0.204358503887347
"86414","No",-0.174913972742744,-0.419557282803176,-0.150442792690241,-0.181851237787865,-0.365186178653055,-0.592408951301279,-0.362223788126516,-0.269570621461817,0.376121263978811,-0.427687170043236,-0.10087171279281,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.0807452888062851,-0.153979399206543,-0.418255370042567,0.643273987832778,-0.166039470250535
"86415","No",-0.153214950161278,-0.362876482381087,-0.454958721628629,-0.568917766311131,-0.439132477399888,-0.415163206004778,-0.362223788126516,-0.323718948053126,-0.0980489971479996,-0.427687170043236,-0.58728158389459,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.145347841855312,-0.423478523114706,0.643273987832778,-0.166039470250535
"86416","No",0.114388245824657,0.908662807087774,-0.3534534119825,-0.439895590136709,-0.439132477399888,0.159772584941002,-0.362223788126516,-0.198190154722837,0.634530527820102,-0.374168516445092,-0.374477265287561,0.840957385276404,-0.372530992847505,0.996604915746291,-0.389459358695962,0.216658763016612,-0.0627330918737485,-0.360800686249031,0.643273987832778,0.986164676092511
"86417","No",-0.151165598028584,-0.357523295674557,-0.454958721628629,-0.52591037425299,-0.439132477399888,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.435278499175284,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.138812559465835,-0.423478523114706,0.643273987832778,-0.166039470250535
"86418","No",-0.169850867473736,-0.406331762704689,-0.404206066805565,-0.52591037425299,-0.365186178653055,-0.564191024615145,-0.268792987350375,-0.324116251135279,-0.449442482204037,-0.427687170043236,-0.58728158389459,-0.0654230484917658,-0.40400002960596,-0.80921985352363,-0.427778245540858,-0.29630623811604,-0.138967101496379,-0.418255370042567,-1.14964835899289,-0.166039470250535
"86419","No",-0.169853278476245,-0.406338060571402,-0.404206066805565,-0.52591037425299,-0.365186178653055,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.617682200838451,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.136253015468839,-0.423478523114706,0.643273987832778,-0.166039470250535
"86420","No",-0.0695194090620529,-0.144252337286377,-0.454958721628629,-0.52591037425299,-0.439132477399888,0.949803274225287,-0.362223788126516,0.390803998966958,1.3006427442477,-0.409847618843854,-0.648082817782312,0.907521669913957,-0.40400002960596,0.996604915746291,-0.351140471851067,0.451801844078613,-0.133103054327897,-0.339908073960473,0.643273987832778,0.510772871206172
"86421","No",0.0145466227640999,0.494546581337279,0.00181517177895304,0.11920050661912,-0.0694009836657205,1.57082185802474,-0.268792987350375,0.673481180657124,0.876834891166445,-0.392008067644473,0.0511313719264958,0.480011476225175,-0.34106195608905,0.0729426310651269,-0.40861880211841,0.242338915000089,-0.0578326566736023,-0.402585910826148,0.643273987832778,-0.0348605424094876
"86422","No",-0.0553017272661742,-0.107113817276481,-0.25194810233637,1.45242966042148,-0.291239879906221,0.32586935719494,-0.362223788126516,0.273596714054478,0.581560551982549,-0.409847618843854,0.811146795523026,0.608687036494169,-0.40400002960596,0.996604915746291,-0.40861880211841,-0.0208079498287681,-0.00212332674612246,-0.37647014546545,0.643273987832778,0.176905363321372
"86423","No",-0.168428375993395,-0.402616021343685,-0.3534534119825,-0.353880806020428,-0.439132477399888,-0.5376578269788,-0.362223788126516,-0.30873276681593,-0.627473903958112,-0.392008067644473,-0.526480350006867,-0.49036541342985,-0.40400002960596,0.996604915746291,-0.33198102842862,-0.306624090398968,-0.13811670559999,-0.292899696311216,0.643273987832778,-0.263750352605362
"86424","No",-0.149738284543225,-0.313860185749407,-0.302700757159435,-0.439895590136709,-0.291239879906221,-0.531579315048952,-0.362223788126516,-0.308352200373675,-0.544457735733223,-0.338489414046329,-0.526480350006867,-0.495260679076033,-0.372530992847505,0.996604915746291,-0.284082419872501,-0.275445098442866,-0.138492961218505,-0.261560777878379,0.643273987832778,-0.233709233131964
"86425","No",-0.0259308947009049,-0.0249959331983017,-0.3534534119825,-0.310873413962287,-0.365186178653055,-0.274352630641438,-0.362223788126516,-0.255497728194872,-0.0651905900546823,-0.409847618843854,-0.3440766483437,-0.0349850379422642,-0.372530992847505,0.996604915746291,-0.389459358695962,-0.20455473670846,-0.132039269559279,-0.402585910826148,0.643273987832778,-0.166039470250535
"86426","No",-0.0181738959698188,0.488192033823291,-0.0489374830441117,0.0331857225028382,-0.217293581159388,1.47248267190839,-0.362223788126516,0.806908966069122,1.61246458335918,-0.302810311647566,0.0207307549826345,1.7662569721671,-0.34106195608905,0.996604915746291,-0.303241863294948,0.571071737275688,-0.0856525295455428,-0.292899696311216,0.643273987832778,0.636806360479626
"86427","No",0.110680123965735,-0.386121908420857,-0.3534534119825,-0.267866021904146,-0.439132477399888,-0.654490686822271,-0.362223788126516,-0.384366373119004,-0.732120339518153,-0.35632896524571,-0.161672946680533,-0.663034548497902,-0.372530992847505,0.996604915746291,-0.322401306717396,-0.362166424455922,-0.151754143466021,-0.292899696311216,0.643273987832778,-0.331809949513185
"86428","No",-0.171791724493522,-0.411401545409109,-0.454958721628629,-0.568917766311131,-0.439132477399888,-0.169171560750594,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.678483434726174,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.136253015468839,-0.423478523114706,0.643273987832778,-0.166039470250535
"86429","No",-0.110101403294413,-0.25025802980911,-0.0489374830441117,-0.0528290616134431,0.00454531508111302,-0.0845931539164071,-0.362223788126516,-0.238880850996743,0.182595235595563,-0.374168516445092,-0.313676031399839,0.257043013952458,-0.40400002960596,0.996604915746291,-0.389459358695962,-0.181355167089887,-0.138680708450993,-0.392139604681869,0.643273987832778,-0.142025749255001
"86430","No",-0.169749605368355,-0.406067252302719,-0.454958721628629,-0.568917766311131,-0.439132477399888,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.678483434726174,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.136253015468839,-0.423478523114706,0.643273987832778,-0.166039470250535
"86431","No",0.110680123965735,1.03902864805858,-0.0996901378671764,0.16220789867726,-0.217293581159388,1.68455495000974,-0.268792987350375,0.52882903620383,1.78294611788596,-0.35632896524571,-0.161672946680533,1.29331934211542,-0.372530992847505,-0.280417729423388,-0.322401306717396,0.584248150051522,-0.0166095099134664,-0.292899696311216,0.487816901694403,0.552050600612524
"86432","No",-0.173978503769232,-0.417113710518313,-0.302700757159435,-0.310873413962287,-0.365186178653055,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.465679116119145,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.14963376469341,-0.423478523114706,0.643273987832778,-0.166039470250535
"86433","No",-0.153214950161278,-0.362876482381087,-0.3534534119825,-0.439895590136709,-0.365186178653055,-0.363427708813927,-0.362223788126516,-0.31510068958577,-0.416238300346066,-0.392008067644473,-0.58728158389459,-0.240862837748384,-0.40400002960596,0.996604915746291,-0.399039080407186,-0.291973558628169,-0.142222797381555,-0.350354380104752,0.643273987832778,-0.204350347765093
"86434","No",-0.0181738959698188,-0.175640904986787,-0.302700757159435,-0.310873413962287,-0.439132477399888,-0.119953740992419,-0.362223788126516,-0.077069217411014,-0.141632670921005,-0.302810311647566,-0.252874797512116,-0.0382602270913909,-0.34106195608905,0.996604915746291,-0.303241863294948,-0.126038412250179,0.231882541127766,-0.292899696311216,0.643273987832778,-0.084767742363542
"86435","No",0.0145466227640999,0.118910321206669,0.00181517177895304,0.11920050661912,-0.0694009836657205,0.635790023053403,-0.268792987350375,0.231221573326288,0.191551871384846,-0.392008067644473,0.0511313719264958,-0.00873271043843821,-0.34106195608905,-0.564694373942021,-0.40861880211841,-0.0151472890933699,-0.0973262336822665,-0.402585910826148,-0.53032785200284,-0.166039470250535
"86436","No",-0.16841632098085,-0.402584532010117,-0.404206066805565,-0.48290298219485,-0.365186178653055,-0.258915240568793,-0.362223788126516,-0.279597839884211,-0.265909822613719,-0.427687170043236,-0.556880966950729,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.248384470095632,-0.147391403739746,-0.418255370042567,0.643273987832778,-0.166039470250535
"86437","No",-0.0712239878359525,-0.148704929052867,-0.0489374830441117,-0.181851237787865,-0.439132477399888,0.0528521015941019,-0.362223788126516,-0.186870795663379,0.424522511101422,-0.392008067644473,-0.283275414455978,0.991363754178219,-0.40400002960596,0.996604915746291,-0.399039080407186,0.145174341974481,-0.0986429893181231,-0.392139604681869,0.643273987832778,0.495773165523681
"86438","No",-0.117291012776406,-0.269038268348962,-0.454958721628629,-0.568917766311131,-0.439132477399888,-0.424635391904254,-0.362223788126516,-0.231715225362976,-0.43321570418997,-0.124414799653753,-0.648082817782312,-0.343936032708778,-0.40400002960596,0.996604915746291,0.0991064485764507,-0.252230613722115,-0.126303533830528,0.140622008676371,0.643273987832778,-0.157655207640995
"86439","No",0.41553330871652,1.12277138174886,-0.0996901378671764,0.16220789867726,-0.217293581159388,0.407680327823409,-0.268792987350375,-0.0913654037313001,-0.0980489971479996,-0.427687170043236,-0.161672946680533,-0.0654230484917658,-0.40400002960596,-0.211334013453506,-0.427778245540858,-0.20455473670846,-0.00872133130971967,-0.423478523114706,0.643273987832778,-0.166039470250535
"86440","No",-0.165836548296164,-0.395845814626602,-0.302700757159435,-0.396888198078568,-0.291239879906221,-0.630814953396554,-0.362223788126516,-0.34921554217074,-0.694587277670767,-0.284970760448185,-0.526480350006867,-0.545991510771256,-0.40400002960596,0.996604915746291,-0.312821585006172,-0.319086573596131,-0.153001701135185,-0.287676543239077,0.643273987832778,-0.20973385457602
"86441","No",-0.0259308947009049,-0.0357904767453528,-0.3534534119825,-0.439895590136709,-0.439132477399888,-0.286336257010053,-0.362223788126516,-0.259649222576103,-0.085039504266069,-0.409847618843854,-0.496079733063006,-0.0533718531779065,-0.372530992847505,0.996604915746291,-0.389459358695962,-0.209506039729706,-0.0414840707343253,-0.402585910826148,0.643273987832778,-0.171164531243967
"86442","No",-0.145704677345581,-0.343258627568331,-0.302700757159435,-0.396888198078568,-0.217293581159388,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.404877882231423,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.144621048441021,-0.423478523114706,0.643273987832778,-0.166039470250535
"86443","No",-0.0837298578504043,-0.181371963696131,-0.25194810233637,-0.181851237787865,-0.365186178653055,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.00966986196122668,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.114683153734276,-0.423478523114706,0.643273987832778,-0.166039470250535
"86444","No",0.0266458370139883,0.106944374450894,-0.302700757159435,-0.439895590136709,-0.439132477399888,0.606876916813706,-0.362223788126516,0.191026827361533,0.29399102652552,-0.427687170043236,-0.58728158389459,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.102190116094699,-0.0508530815252507,-0.418255370042567,0.643273987832778,-0.166039470250535
"86445","No",-0.149738284543225,-0.393729731410844,-0.302700757159435,-0.138843845729724,-0.439132477399888,-0.665757923612874,-0.362223788126516,-0.380838576177519,-0.728538800568619,-0.338489414046329,-0.222474180568255,-0.654083343973273,-0.372530992847505,0.996604915746291,-0.284082419872501,-0.356264189219169,-0.146025157693568,-0.261560777878379,0.643273987832778,-0.321458510481459
"86446","No",0.0145466227640999,-0.387438162563992,-0.404206066805565,-0.52591037425299,-0.439132477399888,-0.624610002688314,-0.362223788126516,-0.364933551568039,-0.732192865036805,-0.392008067644473,-0.58728158389459,-0.667547910610744,-0.34106195608905,0.996604915746291,-0.40861880211841,-0.362232389719879,-0.142657319611412,-0.402585910826148,0.643273987832778,-0.342865454083562
"86447","No",-0.0181738959698188,-0.342943734232653,-0.3534534119825,-0.396888198078568,-0.365186178653055,-0.521288325815782,-0.362223788126516,-0.299854262278734,-0.583709911246736,-0.302810311647566,-0.556880966950729,-0.493044579584827,-0.34106195608905,0.996604915746291,-0.303241863294948,-0.301727947150772,-0.142286226318902,-0.292899696311216,0.643273987832778,-0.266622817362884
"86448","Yes",0.257796603865067,1.28526264082556,0.5093417200096,0.635289211316807,0.670062003802615,0.475688646900997,0.945807422739463,0.0264023418590411,0.589272990612472,-0.0887356972549902,0.263935690533524,0.303109965164867,0.193911668804685,-1.24963945367666,-0.236183811316382,0.0810089047263653,-0.090666275557329,-0.282453390166937,-1.03359445451469,0.11795153021603
"86449","No",-0.169322857924253,-0.404952529894418,-0.3534534119825,-0.48290298219485,-0.439132477399888,-0.686441068683768,-0.362223788126516,-0.395009614255056,-0.752829427866881,-0.427687170043236,-0.617682200838451,-0.671883843043548,-0.40400002960596,0.996604915746291,-0.33198102842862,-0.370316005738301,-0.136253015468839,-0.339908073960473,0.643273987832778,-0.325376128092458
"86450","Yes",0.257796603865067,-0.0934726379748986,0.5093417200096,0.635289211316807,0.670062003802615,-0.487021406330896,0.945807422739463,-0.324893554119531,-0.531457658499215,-0.0887356972549902,0.263935690533524,-0.518916384290485,0.193911668804685,-1.44205695645296,-0.236183811316382,-0.297142964590461,-0.142147908268785,-0.282453390166937,-1.99825538282484,-0.264125619548864
"86451","Yes",0.257796603865067,0.914091568194867,0.5093417200096,0.635289211316807,0.670062003802615,0.216516252726283,0.945807422739463,-0.0681704717686434,0.287559671446279,-0.0887356972549902,0.263935690533524,0.0818112090031905,0.193911668804685,-1.30144041347946,-0.236183811316382,-0.0207938395392326,-0.104525711175562,-0.282453390166937,-1.29329204573877,0.0150920562593485
"86452","Yes",0.257796603865067,0.907730722814166,0.5093417200096,0.635289211316807,0.670062003802615,0.212074754991543,0.945807422739463,-0.0697911881298609,0.28238913996323,-0.0887356972549902,0.263935690533524,0.0780187606373369,0.193911668804685,-1.30232813866732,-0.236183811316382,-0.022538456907789,-0.104763223567137,-0.282453390166937,-1.29774254345045,0.0133293293966269
"86453","No",-0.137871330193672,-0.322796858615957,-0.454958721628629,-0.568917766311131,-0.439132477399888,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.678483434726174,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.136253015468839,-0.423478523114706,0.643273987832778,-0.166039470250535
"86454","No",0.0211993823460402,0.51747711404137,-0.302700757159435,-0.439895590136709,-0.365186178653055,1.31149769854254,-0.362223788126516,1.31589039817975,0.47853972888001,-0.409847618843854,-0.58728158389459,0.468693339917505,-0.372530992847505,0.996604915746291,-0.418198523829634,-0.0540030516101518,-0.11247847389371,-0.418255370042567,0.643273987832778,-0.010204417238862
"86455","Yes",0.257796603865067,0.262848064945206,0.5093417200096,0.635289211316807,0.670062003802615,-0.238218370192064,0.945807422739463,-0.23410455167674,-0.241815738528877,-0.0887356972549902,0.263935690533524,-0.306471681651769,0.193911668804685,-1.39232852666707,-0.236183811316382,-0.199413297434755,-0.128842981768939,-0.282453390166937,-1.74894816095388,-0.165381501947366
"86456","No",-0.0251955389356441,-0.0284723556241898,-0.25194810233637,-0.0958364536715837,-0.439132477399888,-0.300551849056854,-0.362223788126516,-0.291355134142491,-0.314380723173011,-0.427687170043236,-0.192073563624394,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.26104058948892,-0.133968361268337,-0.418255370042567,0.643273987832778,-0.166039470250535
"86457","No",-0.154010580989265,-0.364954778396564,-0.0996901378671764,-0.138843845729724,-0.365186178653055,-0.0532569212101076,-0.362223788126516,-0.246580547144847,-0.0264944545324226,-0.427687170043236,-0.131272329736672,0.0537569621800367,-0.40400002960596,0.996604915746291,-0.40861880211841,-0.212843061522123,-0.146282495490234,-0.407809063898288,0.643273987832778,-0.166039470250535
"86458","No",-0.17105877973077,-0.409486993928185,-0.3534534119825,-0.439895590136709,-0.439132477399888,-0.477090794854167,-0.362223788126516,-0.341205984371582,-0.0980489971479996,-0.427687170043236,-0.556880966950729,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.15225609421324,-0.423478523114706,0.643273987832778,-0.166039470250535
"86459","Yes",0.257796603865067,0.217761637142792,0.5093417200096,0.635289211316807,0.670062003802615,-0.269700235121244,0.945807422739463,-0.245592382076082,-0.278465081494477,-0.0887356972549902,0.263935690533524,-0.33335300697135,0.193911668804685,-1.39862082957249,-0.236183811316382,-0.211779352915718,-0.13052649777325,-0.282453390166937,-1.78049382304868,-0.177875919061135
"86460","No",0.0446439707440601,-0.424091746836943,-0.0489374830441117,-0.0528290616134431,-0.365186178653055,-0.717487620494069,-0.362223788126516,-0.409088944113975,-0.799752924483302,-0.409847618843854,0.233535073589663,-0.71543847626953,-0.372530992847505,0.996604915746291,-0.418198523829634,-0.38777494884854,-0.154395846722839,-0.418255370042567,0.643273987832778,-0.355689499428324
"86461","Yes",0.257796603865067,3.68191581867289,0.5093417200096,0.635289211316807,0.670062003802615,2.14916588531691,0.945807422739463,0.637059397025538,2.53743716048609,-0.0887356972549902,0.263935690533524,1.73203696255132,0.193911668804685,-0.915160435075867,-0.236183811316382,0.738349652415614,-0.00117584140412864,-0.282453390166937,0.643273987832778,0.782115586183001
"86462","No",-0.165028862455632,-0.393736029277558,-0.3534534119825,-0.353880806020428,-0.365186178653055,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.496079733063006,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.148282922275526,-0.423478523114706,0.643273987832778,-0.166039470250535
"86463","Yes",0.257796603865067,0.208699006941971,0.5093417200096,0.635289211316807,0.670062003802615,-0.276028270284697,0.945807422739463,-0.247901501686759,-0.28583180934003,-0.0887356972549902,0.263935690533524,-0.3387563076115,0.193911668804685,-1.39988561785973,-0.236183811316382,-0.214265000790486,-0.130864894134405,-0.282453390166937,-1.78683468053152,-0.180387368521606
"86464","Yes",0.257796603865067,-0.0799007352071651,0.5093417200096,0.635289211316807,0.670062003802615,-0.477544744578144,0.945807422739463,-0.321435490903731,-0.520425484022675,-0.0887356972549902,0.263935690533524,-0.510824576040365,0.193911668804685,-1.44016285164701,-0.236183811316382,-0.293420538327472,-0.141641136803272,-0.282453390166937,-1.98875951659087,-0.260364553803847
"86465","No",-0.0652893051599214,-0.148704929052867,0.00181517177895304,-0.138843845729724,-0.365186178653055,0.0224167824775942,-0.362223788126516,-0.238880850996743,0.312949279642786,-0.35632896524571,-0.252874797512116,0.198464674905964,-0.372530992847505,0.996604915746291,-0.389459358695962,-0.114996693045252,-0.100653888166877,-0.386916451609729,0.643273987832778,-0.166039470250535
"86466","No",-0.174206343506338,-0.412472182750415,-0.454958721628629,-0.439895590136709,-0.439132477399888,-0.280132256914827,-0.362223788126516,-0.230021532080971,-0.310796506894676,-0.409847618843854,-0.465679116119145,0.624957789107042,-0.372530992847505,0.996604915746291,-0.379879636984739,-0.195018137940231,-0.141011463220029,-0.360800686249031,0.643273987832778,0.272687685135194
"86467","Yes",0.257796603865067,0.907214297743654,-0.25194810233637,-0.353880806020428,-0.143347282412554,0.21171415800224,0.0114994149780493,-0.0699227710886216,0.281969354071795,-0.0887356972549902,-0.496079733063006,0.0777108586476512,0.193911668804685,-0.814522863406759,-0.236183811316382,-0.0226800991597913,-0.118103152233356,-0.282453390166937,0.212304279915393,0.0131862168332475
"86468","Yes",0.257796603865067,1.2359314508582,0.5093417200096,0.635289211316807,0.670062003802615,0.44124285212322,0.945807422739463,0.0138329641331325,0.549173214142009,-0.0887356972549902,0.263935690533524,0.273697837592378,0.193911668804685,-1.25652415651164,-0.236183811316382,0.067478619466524,-0.0925082899341872,-0.282453390166937,-1.06811005099339,0.104280798166008
"86469","No",-0.15331139026164,-0.36312839704963,-0.201195447513306,-0.310873413962287,-0.365186178653055,-0.219853061835154,-0.268792987350375,-0.144404138746737,-0.318432036301886,-0.374168516445092,-0.465679116119145,-0.0926796856368177,-0.40400002960596,-1.11829592501704,-0.322401306717396,-0.169550260064266,-0.136404718032684,-0.287676543239077,-1.72754860820947,-0.135441293061875
"86470","Yes",0.257796603865067,0.244785783210701,0.5093417200096,0.635289211316807,0.670062003802615,-0.250830465305832,0.945807422739463,-0.23870674427068,-0.256498000852886,-0.0887356972549902,0.263935690533524,-0.317240733448268,0.193911668804685,-1.39484931641742,-0.236183811316382,-0.204367319819521,-0.129517422873637,-0.282453390166937,-1.76158581428872,-0.170386947922021
"86471","No",-0.165269962706537,-0.394365815948914,-0.3534534119825,-0.48290298219485,-0.291239879906221,-0.114722428185425,-0.362223788126516,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.58728158389459,-0.0654230484917658,-0.40400002960596,0.996604915746291,-0.427778245540858,-0.20455473670846,-0.131853097634709,-0.423478523114706,0.643273987832778,-0.166039470250535
"86472","Yes",0.257796603865067,0.243419146133857,-0.25194810233637,-0.353880806020428,-0.143347282412554,-0.25178472797446,0.0114994149780493,-0.239054957722806,-0.257608897551683,-0.0887356972549902,-0.496079733063006,-0.318055546305076,0.193911668804685,-1.15021356666595,-0.236183811316382,-0.204742153597399,-0.136253015468839,-0.282453390166937,-1.00458940105477,-0.170765672504973
"86473","Yes",0.257796603865067,0.236579662882925,-0.25194810233637,-0.353880806020428,-0.143347282412554,-0.256560437449831,0.0114994149780493,-0.240797628929901,-0.263168498765293,-0.0887356972549902,-0.496079733063006,-0.32213336723085,0.193911668804685,-1.1536723921362,-0.236183811316382,-0.206618049052232,-0.136440024492274,-0.282453390166937,-1.0171277928718,-0.172661040201306
"86474","Yes",0.257796603865067,1.00422663659942,0.5093417200096,0.635289211316807,0.670062003802615,0.279453596732025,0.945807422739463,-0.0452044389123017,0.360827640513524,-0.0887356972549902,0.263935690533524,0.135551330212587,0.193911668804685,-1.28886108324203,-0.236183811316382,0.00392790744054705,-0.101160090115568,-0.282453390166937,-1.23022716197605,0.0400704189471398
"86475","Yes",0.257796603865067,0.258124664910032,-0.25194810233637,-0.353880806020428,-0.143347282412554,-0.24151651238524,0.0114994149780493,-0.235308053849185,-0.245655242467381,-0.0887356972549902,-0.496079733063006,-0.309287856464599,0.193911668804685,-1.14277677494806,-0.236183811316382,-0.20070880529991,-0.135850928840894,-0.282453390166937,-0.977630703298337,-0.166690457527207
"86476","No",0.0211993823460402,-0.332042126951471,-0.25194810233637,-0.396888198078568,-0.217293581159388,-0.517993911789152,-0.362223788126516,-0.238880850996743,-0.674637723176009,-0.409847618843854,-0.283275414455978,-0.599539436901036,-0.372530992847505,0.996604915746291,-0.418198523829634,-0.355106421806768,-0.144972013022477,-0.418255370042567,0.643273987832778,-0.321874523262209
"86477","No",0.333566456416286,0.908662807087774,-0.3534534119825,-0.396888198078568,-0.365186178653055,0.162241976184872,-0.362223788126516,-0.198190154722837,0.535082283615042,-0.392008067644473,-0.374477265287561,0.35484886444563,-0.40400002960596,0.996604915746291,-0.389459358695962,0.1673646104508,-0.0627330918737485,-0.355577533176891,0.643273987832778,-0.139797857203094
"86478","No",0.0446439707440601,0.732007645772264,-0.3534534119825,-0.439895590136709,-0.439132477399888,0.48804276412322,-0.362223788126516,-0.0686727578795107,0.603654930187303,-0.409847618843854,-0.465679116119145,0.584592379285999,-0.372530992847505,0.996604915746291,-0.418198523829634,-0.0213345245683795,-0.022840717945909,-0.418255370042567,0.643273987832778,0.0236105589272538
"86479","Yes",0.257796603865067,1.12531571990114,0.5093417200096,0.635289211316807,0.670062003802615,0.364004764336089,0.945807422739463,-0.0143514545726956,0.459257156891732,-0.0887356972549902,0.263935690533524,0.207746783035421,0.193911668804685,-1.27196178646541,-0.236183811316382,0.0371395499208123,-0.0966386538349106,-0.282453390166937,-1.14550465759192,0.0736268039289662
"86480","No",-0.0412238836158206,-0.0703405735359728,-0.201195447513306,-0.310873413962287,-0.365186178653055,-0.114722428185425,-0.268792987350375,-0.238880850996743,-0.0980489971479996,-0.427687170043236,-0.465679116119145,-0.0654230484917658,-0.40400002960596,0.626544182140147,-0.427778245540858,-0.20455473670846,-0.0509180263890953,-0.423478523114706,0.643273987832778,-0.166039470250535
