"","Fraud","Avg_amount_merch_1","Amount","Card_freq_7","Card_freq_14","Card_freq_3","Avg_amount_merch_30","Median_amount_merch_30","Avg_amount_merch_14","Card_freq_1","Card_freq_30","Merchant_freq_3","Avg_amount_merch_7","Merchant_freq_7","Merchant_freq_1","Median_amount_merch_14","Total_amount_card_1","Merchant_freq_14","Max_amount_card_1","Total_amount_card_3","Avg_amount_card_30"
"88908","No",-0.123077,-0.2729706,-0.3059183,-0.4362352,-0.2515516,-0.172262,-0.1737372,-0.1866932,-0.2344864,-0.3964161,-0.3378931,-0.2058249,-0.3804129,-0.3029409,-0.1496585,-0.7707097,-0.401043,-0.9466991,-0.5465783,-0.02620125
"88909","No",-0.2664189,-0.412476,0.08390795,0.139583,-0.09668396,-0.5369972,-0.3185029,-0.549092,-0.3293915,0.3199097,-0.4081949,-0.6292684,-0.3991498,-0.3933174,-0.2876442,0.9494979,-0.4112758,0.6194307,-1.183547,-0.4179718
"88910","Yes",0.3986764,2.049863,0.3762776,0.1807129,0.832522,3.534968,5.369581,2.723576,1.189091,-0.1385388,-0.07426154,1.725034,-0.1649385,0.08869054,5.367873,-1.217117,-0.1810387,0.2441006,-0.8445856,0.5290244
"88911","No",-0.04629799,-0.3843887,-0.3546466,-0.3951054,-0.4064193,-0.5551437,-0.3145355,-0.6523885,-0.3293915,-0.5396813,-0.3203177,-0.7538439,-0.3242022,-0.2728154,-0.298265,0.9494979,-0.3242973,0.6194307,1.32371,-0.3473379
"88912","No",0.883839,1.380932,-0.3546466,-0.4773651,-0.4064193,1.774439,0.7966033,1.231294,-0.3293915,-0.5396813,-0.4257703,0.3322879,-0.4085182,-0.3933174,0.6046349,0.9494979,-0.3908102,0.6194307,1.32371,1.060132
"88913","No",3.153194,-0.3206251,-0.3546466,-0.4362352,-0.3289854,-0.4708812,-0.2487656,-0.5534253,-0.2344864,-0.5110282,0.06634198,-0.6742285,0.07864118,-0.3029409,-0.2056665,-0.3605,0.1310603,0.3903186,0.01269569,-0.3176155
"88914","No",0.9781073,1.527909,0.2788211,0.2629727,0.1356175,-0.04912688,-0.1737372,-0.03937077,-0.1395812,1.036236,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1496585,-1.205639,-0.4266249,-1.805919,-0.9440891,0.139617
"88915","Yes",0.3986764,1.903973,0.3762776,0.1807129,0.832522,3.291068,5.031957,2.52193,1.189091,-0.1385388,-0.07426154,1.576301,-0.1649385,0.08869054,5.031169,-1.237839,-0.1810387,0.0937896,-0.8653234,0.4724852
"88916","Yes",0.3986764,-0.03932204,0.3762776,0.1807129,0.832522,0.04223589,0.5346989,-0.1640643,1.189091,-0.1385388,-0.07426154,-0.4048665,-0.1649385,0.08869054,0.5461588,-1.513859,-0.1810387,-1.908401,-1.141558,-0.2806358
"88917","No",-0.2484444,-0.3844513,-0.25719,-0.3128456,-0.2515516,-0.147178,-0.2041149,-0.03937077,-0.3293915,-0.3677631,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1496585,0.9494979,-0.4266249,0.6194307,0.06313645,-0.3690847
"88918","Yes",0.3986764,-0.00484276,0.3762776,0.1807129,0.832522,0.0998789,0.6144924,-0.1164075,1.189091,-0.1385388,-0.07426154,-0.3697153,-0.1649385,0.08869054,0.6257349,-1.508962,-0.1810387,-1.872877,-1.136657,-0.2672734
"88919","No",-0.1711144,-0.3559885,-0.25719,-0.3128456,-0.1741178,-0.5336896,-0.3076404,-0.6382829,-0.3293915,-0.281804,-0.3027422,-0.7188479,-0.3429391,-0.3631919,-0.2917268,0.9494979,-0.3345301,0.6194307,-0.5220353,-0.313725
"88920","No",-0.1244093,-0.1910638,-0.4033749,-0.4773651,-0.4064193,-0.139335,-0.201685,-0.1472984,-0.3293915,-0.5110282,-0.4257703,-0.1597942,-0.4178867,-0.3933174,-0.1793104,0.9494979,-0.4215085,0.6194307,1.32371,-0.3024853
"88921","Yes",0.3986764,0.5328213,0.3762776,0.1807129,0.832522,0.9987541,1.858778,0.6267438,1.189091,-0.1385388,-0.07426154,0.178427,-0.1649385,0.08869054,1.866632,-1.432594,-0.1810387,-1.318918,-1.060229,-0.0589026
"88922","No",-0.06160392,-0.09314165,-0.4033749,-0.4362352,-0.4064193,-0.368887,-0.258036,-0.4435061,-0.3293915,-0.4537222,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.2606903,0.9494979,-0.4215085,0.6194307,1.32371,-0.2625448
"88923","No",-0.04629799,-0.2149262,-0.3546466,-0.4773651,-0.3289854,-0.3752954,-0.1781695,-0.4756073,-0.3293915,-0.4537222,-0.3203177,-0.5668704,-0.3242022,-0.2728154,-0.1496585,0.9494979,-0.3242973,0.6194307,-0.8470162,-0.317282
"88924","Yes",0.3986764,0.377066,0.3762776,0.1807129,0.832522,0.7383599,1.498322,0.4114611,1.189091,-0.1385388,-0.07426154,0.01963631,-0.1649385,0.08869054,1.507158,-1.454717,-0.1810387,-1.479393,-1.08237,-0.1192653
